| #  | Trade Date | Exit Date  |Ticker |Enter Price | Stop Loss  |Take Profit | Exit Price | Winner |  Capital   | Position |Spread|
|193 | 2018-11-12 | 2018-11-19 | CMCSA |      38.000|      34.200|       0.000|      38.168|  Yes   |   2,463.064|   Long   | 0.012|
|194 | 2018-11-15 | 2018-11-20 | QRTEA |      23.540|      21.186|       0.000|      21.161|   No   |   2,214.698|   Long   | 0.025|
|195 | 2018-11-19 | 2018-12-19 |  HPQ  |      23.550|      21.195|       0.000|      21.192|   No   |   1,992.004|   Long   | 0.003|
|196 | 2018-11-21 | 2018-11-28 | MDLZ  |      43.480|      39.132|       0.000|      44.397|  Yes   |   2,032.271|   Long   | 0.023|
|197 | 2018-11-26 | 2018-11-29 |  EXC  |      32.240|      29.016|       0.000|      32.557|  Yes   |   2,051.249|   Long   | 0.013|
|198 | 2018-11-29 | 2018-12-11 |  CME  |     188.910|     170.019|       0.000|     189.451|  Yes   |   2,055.657|   Long   | 0.059|
|199 | 2018-12-03 | 2018-12-11 |  CME  |     188.110|     169.299|       0.000|     189.273|  Yes   |   2,066.288|   Long   | 0.237|
|200 | 2018-12-05 | 2018-12-24 | PAYX  |      69.170|      62.253|       0.000|      62.195|   No   |   1,863.019|   Long   | 0.058|
|201 | 2018-12-07 | 2018-12-24 | CSCO  |      46.440|      41.796|       0.000|      41.794|   No   |   1,676.178|   Long   | 0.002|
|202 | 2018-12-10 | 2018-12-24 | MSFT  |     107.590|      96.831|       0.000|      96.783|   No   |   1,513.078|   Long   | 0.048|
|203 | 2018-12-14 | 2019-01-28 | SBUX  |      65.340|      58.806|       0.000|      66.894|  Yes   |   1,547.827|   Long   | 0.006|
|204 | 2018-12-18 | 2018-12-21 | ETSY  |      51.850|      46.665|       0.000|      46.608|   No   |   1,394.821|   Long   | 0.057|
|205 | 2018-12-20 | 2019-02-01 |  LNT  |      43.820|      39.438|       0.000|      44.111|  Yes   |   1,402.855|   Long   | 0.049|
|206 | 2018-12-24 | 2018-12-27 |  XEL  |      48.600|      43.740|       0.000|      49.249|  Yes   |   1,420.033|   Long   | 0.001|
|207 | 2018-12-27 | 2019-01-01 | ERIC  |       8.480|       7.632|       0.000|       8.626|  Yes   |   1,443.467|   Long   | 0.004|
|208 | 2018-12-31 | 2019-01-21 |  XEL  |      49.270|      44.343|       0.000|      50.612|  Yes   |   1,481.374|   Long   | 0.038|
|209 | 2019-01-02 | 2019-01-09 |  EXC  |      31.430|      28.287|       0.000|      32.094|  Yes   |   1,511.574|   Long   | 0.016|
|210 | 2019-01-07 | 2019-01-10 | WAVES |       2.952|       2.657|       0.000|       2.654|   No   |   1,356.573|   Long   | 0.003|
|211 | 2019-01-10 | 2019-01-17 |  CME  |     179.850|     161.865|       0.000|     181.046|  Yes   |   1,363.943|   Long   | 0.214|
|212 | 2019-01-14 | 2019-01-24 | WAVES |       2.746|       2.471|       0.000|       2.743|   No   |   1,360.039|   Long   | 0.003|
|213 | 2019-01-17 | 2019-04-26 | USDT  |       1.018|       0.916|       0.000|       0.991|   No   |   1,318.088|   Long   | 0.000|
|214 | 2019-01-21 | 2019-01-28 | TRIP  |      55.310|      49.779|       0.000|      56.760|  Yes   |   1,350.429|   Long   | 0.030|
|215 | 2019-01-25 | 2019-02-01 | MDLZ  |      42.720|      38.448|       0.000|      45.565|  Yes   |   1,437.634|   Long   | 0.005|
|216 | 2019-01-28 | 2019-02-04 |  AMD  |      20.180|      18.162|       0.000|      24.119|  Yes   |   1,716.289|   Long   | 0.011|
|217 | 2019-02-01 | 2019-02-20 | USDT  |       1.006|       0.906|       0.000|       1.007|  Yes   |   1,708.958|   Long   | 0.000|
|218 | 2019-02-04 | 2019-02-18 |  MCD  |     177.550|     159.795|       0.000|     179.088|  Yes   |   1,721.800|   Long   | 0.162|
|219 | 2019-02-07 | 2019-02-27 | INVA  |      15.780|      14.202|       0.000|      15.824|  Yes   |   1,725.602|   Long   | 0.096|
|220 | 2019-02-11 | 2019-02-13 | ACAD  |      21.480|      19.332|       0.000|      22.294|  Yes   |   1,789.714|   Long   | 0.016|
|221 | 2019-02-14 | 2019-02-25 |  CME  |     177.400|     159.660|       0.000|     177.466|  Yes   |   1,789.377|   Long   | 0.024|
|222 | 2019-02-18 | 2019-02-28 | EXEL  |      21.350|      19.215|       0.000|      22.367|  Yes   |   1,872.761|   Long   | 0.023|
|223 | 2019-02-22 | 2019-03-14 |  GEN  |      22.670|      20.403|       0.000|      22.918|  Yes   |   1,892.129|   Long   | 0.012|
|224 | 2019-02-25 | 2019-02-27 |  WBA  |      71.310|      64.179|       0.000|      71.351|  Yes   |   1,892.198|   Long   | 0.019|
|225 | 2019-02-28 | 2019-03-08 |  QNT  |       3.970|       3.573|       0.000|       3.539|   No   |   1,684.459|   Long   | 0.034|
|226 | 2019-03-04 | 2019-03-19 | TMUS  |      71.650|      64.485|       0.000|      72.581|  Yes   |   1,704.869|   Long   | 0.009|
|227 | 2019-03-07 | 2019-03-22 | LBTYK |      25.220|      22.698|       0.000|      25.331|  Yes   |   1,711.337|   Long   | 0.029|
|228 | 2019-03-11 | 2019-03-19 | TMUS  |      71.470|      64.323|       0.000|      72.536|  Yes   |   1,734.859|   Long   | 0.054|
|229 | 2019-03-15 | 2019-03-26 | SSRM  |      13.050|      11.745|       0.000|      13.578|  Yes   |   1,803.549|   Long   | 0.012|
|230 | 2019-03-18 | 2019-04-09 |  ON   |      21.910|      19.719|       0.000|      22.622|  Yes   |   1,860.971|   Long   | 0.018|
|231 | 2019-03-20 | 2019-03-30 |  QNT  |       3.360|       3.024|       0.000|       3.001|   No   |   1,659.914|   Long   | 0.023|
|232 | 2019-03-25 | 2019-03-29 | WAVES |       2.713|       2.441|       0.000|       2.820|  Yes   |   1,722.780|   Long   | 0.001|
|233 | 2019-03-27 | 2019-04-08 | NTES  |      47.050|      42.345|       0.000|      55.746|  Yes   |   2,034.823|   Long   | 0.004|
|234 | 2019-04-01 | 2019-04-05 | GOOG  |      59.720|      53.748|       0.000|      60.356|  Yes   |   2,055.451|   Long   | 0.004|
|235 | 2019-04-04 | 2019-04-17 | TMUS  |      70.050|      63.045|       0.000|      72.425|  Yes   |   2,123.318|   Long   | 0.035|
|236 | 2019-04-08 | 2019-06-20 |  AZN  |      40.860|      36.774|       0.000|      41.595|  Yes   |   2,159.797|   Long   | 0.015|
|237 | 2019-04-12 | 2019-05-10 | TCOM  |      44.980|      40.482|       0.000|      40.444|   No   |   1,941.058|   Long   | 0.038|
|238 | 2019-04-16 | 2019-04-29 |  EXC  |      35.090|      31.581|       0.000|      35.706|  Yes   |   1,973.938|   Long   | 0.014|
|239 | 2019-04-19 | 2019-05-01 | NXPI  |      98.470|      88.623|       0.000|     104.963|  Yes   |   2,102.793|   Long   | 0.027|
|240 | 2019-04-22 | 2019-05-01 | TCOM  |      43.530|      39.177|       0.000|      43.529|   No   |   2,101.736|   Long   | 0.011|
|241 | 2019-04-26 | 2019-06-21 | PCAR  |      47.310|      42.579|       0.000|      47.551|  Yes   |   2,111.353|   Long   | 0.009|
|242 | 2019-04-29 | 2019-05-02 |  BCH  |     236.610|     212.949|       0.000|     270.177|  Yes   |   2,378.888|   Long   | 0.003|
|243 | 2019-05-02 | 2019-05-23 | ERIC  |       9.640|       8.676|       0.000|       9.713|  Yes   |   2,395.674|   Long   | 0.007|
|244 | 2019-05-06 | 2019-05-13 | SWKS  |      86.520|      77.868|       0.000|      77.818|   No   |   2,159.721|   Long   | 0.050|
|245 | 2019-05-08 | 2019-05-23 | FLEX  |       8.000|       7.200|       0.000|       7.193|   No   |   1,941.306|   Long   | 0.007|
|246 | 2019-05-10 | 2019-06-13 | EBAY  |      37.380|      33.642|       0.000|      38.980|  Yes   |   2,021.917|   Long   | 0.020|
|247 | 2019-05-14 | 2019-05-16 | FLEX  |       7.840|       7.056|       0.000|       7.918|  Yes   |   2,040.637|   Long   | 0.012|
|248 | 2019-05-16 | 2019-05-20 |  EXC  |      34.890|      31.401|       0.000|      34.882|   No   |   2,039.174|   Long   | 0.018|
|249 | 2019-05-20 | 2019-06-10 |  CPB  |      38.750|      34.875|       0.000|      41.977|  Yes   |   2,205.991|   Long   | 0.033|
|250 | 2019-05-22 | 2019-07-02 | FITB  |      27.360|      24.624|       0.000|      27.702|  Yes   |   2,232.367|   Long   | 0.008|
|251 | 2019-05-27 | 2019-07-17 | GOOG  |      56.710|      51.039|       0.000|      57.316|  Yes   |   2,254.999|   Long   | 0.004|
|252 | 2019-05-29 | 2019-05-31 | MNST  |      30.880|      27.792|       0.000|      30.929|  Yes   |   2,257.601|   Long   | 0.001|
|253 | 2019-06-03 | 2019-06-12 |  ONT  |       1.359|       1.223|       0.000|       1.420|  Yes   |   2,351.586|   Long   | 0.002|
|254 | 2019-06-07 | 2019-06-14 |  BNB  |      31.590|      28.431|       0.000|      33.079|  Yes   |   2,460.774|   Long   | 0.001|
|255 | 2019-06-10 | 2019-06-14 |  OMG  |       2.092|       1.883|       0.000|       2.093|  Yes   |   2,455.593|   Long   | 0.002|
|256 | 2019-06-14 | 2019-06-21 | CSCO  |      54.750|      49.275|       0.000|      57.008|  Yes   |   2,553.952|   Long   | 0.022|
|257 | 2019-06-18 | 2019-06-21 |  MA   |     258.810|     232.929|       0.000|     264.231|  Yes   |   2,601.744|   Long   | 0.239|
|258 | 2019-06-20 | 2019-07-09 | JBLU  |      18.880|      16.992|       0.000|      18.984|  Yes   |   2,615.012|   Long   | 0.006|
|259 | 2019-06-24 | 2019-06-28 | MRVL  |      23.780|      21.402|       0.000|      23.864|  Yes   |   2,623.195|   Long   | 0.006|
|260 | 2019-06-27 | 2019-07-04 | PYPL  |     113.670|     102.303|       0.000|     117.126|  Yes   |   2,701.686|   Long   | 0.034|
|261 | 2019-07-01 | 2019-07-08 | PAYX  |      83.510|      75.159|       0.000|      84.818|  Yes   |   2,742.541|   Long   | 0.032|
|262 | 2019-07-04 | 2019-07-10 |  FIL  |       6.144|       5.529|       0.000|       5.448|   No   |   2,429.979|   Long   | 0.081|
|263 | 2019-07-08 | 2019-07-15 |  CSX  |      25.740|      23.166|       0.000|      26.159|  Yes   |   2,468.374|   Long   | 0.011|
|264 | 2019-07-10 | 2019-07-14 | DASH  |     150.830|     135.747|       0.000|     135.744|   No   |   2,226.000|   Long   | 0.003|
|265 | 2019-07-12 | 2019-07-17 | JBLU  |      18.870|      16.983|       0.000|      19.070|  Yes   |   2,248.356|   Long   | 0.010|
|266 | 2019-07-16 | 2019-07-19 |  TER  |      45.160|      40.644|       0.000|      45.908|  Yes   |   2,283.994|   Long   | 0.052|
|267 | 2019-07-18 | 2019-07-25 |  WBD  |      31.320|      28.188|       0.000|      31.459|  Yes   |   2,292.966|   Long   | 0.001|
|268 | 2019-07-22 | 2019-07-30 | MDLZ  |      54.640|      49.176|       0.000|      54.806|  Yes   |   2,298.786|   Long   | 0.004|
|269 | 2019-07-24 | 2019-07-27 |  BCH  |     302.850|     272.565|       0.000|     306.635|  Yes   |   2,324.280|   Long   | 0.005|
|270 | 2019-07-29 | 2019-08-01 | LINK  |       2.140|       1.926|       0.000|       2.176|  Yes   |   2,358.392|   Long   | 0.004|
|271 | 2019-08-01 | 2019-08-09 |  MA   |     274.160|     246.744|       0.000|     274.766|  Yes   |   2,362.241|   Long   | 0.184|
|272 | 2019-08-05 | 2019-08-09 | GOOG  |      57.620|      51.858|       0.000|      59.374|  Yes   |   2,431.381|   Long   | 0.026|
|273 | 2019-08-07 | 2019-08-12 | CMCSA |      41.730|      37.557|       0.000|      42.440|  Yes   |   2,471.573|   Long   | 0.020|
|274 | 2019-08-09 | 2019-08-12 | LINK  |       2.180|       1.962|       0.000|       2.377|  Yes   |   2,689.398|   Long   | 0.003|
|275 | 2019-08-12 | 2019-08-20 | PLUG  |       2.050|       1.845|       0.000|       2.208|  Yes   |   2,890.084|   Long   | 0.002|
|276 | 2019-08-15 | 2019-08-20 | FLEX  |       7.290|       6.561|       0.000|       7.489|  Yes   |   2,966.862|   Long   | 0.001|
|277 | 2019-08-19 | 2019-08-29 |  QNT  |       7.080|       6.372|       0.000|       6.326|   No   |   2,649.020|   Long   | 0.046|
|278 | 2019-08-21 | 2019-08-23 |  XMR  |      80.570|      72.513|       0.000|      82.147|  Yes   |   2,698.489|   Long   | 0.023|
|279 | 2019-08-26 | 2019-09-02 | LBTYK |      25.300|      22.770|       0.000|      25.922|  Yes   |   2,763.427|   Long   | 0.018|
|280 | 2019-08-30 | 2019-09-13 | MCHP  |      43.170|      38.853|       0.000|      47.474|  Yes   |   3,037.884|   Long   | 0.026|
|281 | 2019-09-02 | 2019-09-06 | GOOG  |      58.420|      52.578|       0.000|      60.238|  Yes   |   3,131.436|   Long   | 0.012|
|282 | 2019-09-06 | 2019-09-12 | EVRG  |      63.960|      57.564|       0.000|      64.869|  Yes   |   3,174.077|   Long   | 0.011|
|283 | 2019-09-09 | 2019-09-18 | ADBE  |     279.300|     251.370|       0.000|     279.509|  Yes   |   3,175.373|   Long   | 0.211|
|284 | 2019-09-12 | 2019-09-23 |  AZN  |      42.900|      38.610|       0.000|      44.556|  Yes   |   3,296.915|   Long   | 0.014|
|285 | 2019-09-16 | 2019-09-18 | NWSA  |      14.080|      12.672|       0.000|      14.238|  Yes   |   3,332.641|   Long   | 0.002|
|286 | 2019-09-20 | 2019-09-26 | ROST  |     104.750|      94.275|       0.000|     107.795|  Yes   |   3,426.050|   Long   | 0.055|
|287 | 2019-09-23 | 2019-10-31 |  HON  |     167.140|     150.426|       0.000|     172.642|  Yes   |   3,535.085|   Long   | 0.088|
|288 | 2019-09-26 | 2019-10-18 |  AMD  |      29.470|      26.523|       0.000|      30.965|  Yes   |   3,712.015|   Long   | 0.005|
|289 | 2019-09-30 | 2019-10-11 | PLUG  |       2.630|       2.367|       0.000|       2.677|  Yes   |   3,770.989|   Long   | 0.003|
|290 | 2019-10-04 | 2019-10-14 | GNTX  |      26.330|      23.697|       0.000|      26.339|  Yes   |   3,771.298|   Long   | 0.001|
|291 | 2019-10-07 | 2019-10-11 |  APO  |      37.990|      34.191|       0.000|      38.666|  Yes   |   3,837.179|   Long   | 0.054|
|292 | 2019-10-10 | 2019-10-16 |  WDC  |      57.340|      51.606|       0.000|      59.436|  Yes   |   3,974.530|   Long   | 0.024|
|293 | 2019-10-14 | 2019-10-22 |  XEL  |      63.280|      56.952|       0.000|      64.191|  Yes   |   4,030.001|   Long   | 0.019|
|294 | 2019-10-16 | 2019-10-22 | LINK  |       2.390|       2.151|       0.000|       2.609|  Yes   |   4,391.024|   Long   | 0.001|
|295 | 2019-10-21 | 2019-10-29 |  TER  |      60.060|      54.054|       0.000|      63.616|  Yes   |   4,649.645|   Long   | 0.004|
|296 | 2019-10-24 | 2019-11-01 | SBUX  |      83.180|      74.862|       0.000|      83.177|   No   |   4,648.474|   Long   | 0.033|
|297 | 2019-10-28 | 2019-11-01 |  XEL  |      62.440|      56.196|       0.000|      63.090|  Yes   |   4,695.547|   Long   | 0.010|
|298 | 2019-11-01 | 2019-11-05 |  WDC  |      53.830|      48.447|       0.000|      54.067|  Yes   |   4,715.135|   Long   | 0.073|
|299 | 2019-11-04 | 2019-11-19 | EVRG  |      63.120|      56.808|       0.000|      64.745|  Yes   |   4,834.382|   Long   | 0.025|
|300 | 2019-11-08 | 2019-11-18 | LRCX  |      27.270|      24.543|       0.000|      28.257|  Yes   |   5,008.144|   Long   | 0.013|
|301 | 2019-11-11 | 2019-11-19 | INFN  |       5.270|       4.743|       0.000|       6.650|  Yes   |   6,314.393|   Long   | 0.000|
|302 | 2019-11-15 | 2019-11-21 |  QNT  |       6.630|       5.967|       0.000|       5.958|   No   |   5,669.610|   Long   | 0.009|
|303 | 2019-11-19 | 2019-11-26 | MRVL  |      26.360|      23.724|       0.000|      26.493|  Yes   |   5,697.112|   Long   | 0.017|
|304 | 2019-11-22 | 2019-11-25 | USDT  |       1.003|       0.903|       0.000|       1.003|  Yes   |   5,669.256|   Long   | 0.000|
|305 | 2019-11-25 | 2019-12-23 |  NWL  |      19.280|      17.352|       0.000|      19.323|  Yes   |   5,680.479|   Long   | 0.017|
|306 | 2019-11-29 | 2019-12-18 |  VLY  |      11.580|      10.422|       0.000|      11.654|  Yes   |   5,714.183|   Long   | 0.006|
|307 | 2019-12-03 | 2019-12-06 | ACGL  |      40.620|      36.558|       0.000|      41.146|  Yes   |   5,786.847|   Long   | 0.014|
|308 | 2019-12-06 | 2019-12-13 | AMAT  |      56.600|      50.940|       0.000|      59.860|  Yes   |   6,118.412|   Long   | 0.010|
|309 | 2019-12-09 | 2019-12-13 | FLEX  |       8.430|       7.587|       0.000|       9.036|  Yes   |   6,554.394|   Long   | 0.004|
|310 | 2019-12-11 | 2020-01-14 | SBRA  |      21.430|      19.287|       0.000|      21.775|  Yes   |   6,658.152|   Long   | 0.015|
|311 | 2019-12-16 | 2019-12-23 | META  |     197.920|     178.128|       0.000|     206.154|  Yes   |   6,928.878|   Long   | 0.026|
|312 | 2019-12-18 | 2020-01-10 |  GT   |      16.130|      14.517|       0.000|      14.496|   No   |   6,225.676|   Long   | 0.021|
|313 | 2019-12-23 | 2020-01-03 |  GEN  |      25.730|      23.157|       0.000|      25.818|  Yes   |   6,245.683|   Long   | 0.012|
|314 | 2019-12-26 | 2020-01-05 | USDC  |       1.005|       0.905|       0.000|       1.008|  Yes   |   6,235.587|   Long   | 0.000|
|315 | 2019-12-30 | 2020-02-13 |  KHC  |      31.710|      28.539|       0.000|      28.529|   No   |   5,611.061|   Long   | 0.010|
|316 | 2020-01-01 | 2020-01-24 | NAVI  |      13.650|      12.285|       0.000|      15.087|  Yes   |   6,199.627|   Long   | 0.013|
|317 | 2020-01-06 | 2020-02-25 |  MAR  |     147.340|     132.606|       0.000|     132.481|   No   |   5,574.531|   Long   | 0.125|
|318 | 2020-01-10 | 2020-01-15 | HBAN  |      14.380|      12.942|       0.000|      14.457|  Yes   |   5,602.364|   Long   | 0.003|
|319 | 2020-01-13 | 2020-01-16 |  AZN  |      49.670|      44.703|       0.000|      50.485|  Yes   |   5,692.615|   Long   | 0.025|
|320 | 2020-01-17 | 2020-02-13 |  KHC  |      31.030|      27.927|       0.000|      27.908|   No   |   5,120.270|   Long   | 0.019|
|321 | 2020-01-20 | 2020-02-06 |  MAR  |     144.370|     129.933|       0.000|     146.086|  Yes   |   5,179.336|   Long   | 0.134|
|322 | 2020-01-22 | 2020-02-17 | NWSA  |      14.450|      13.005|       0.000|      14.494|  Yes   |   5,193.274|   Long   | 0.006|
|323 | 2020-01-24 | 2020-02-06 | QCOM  |      89.650|      80.685|       0.000|      90.599|  Yes   |   5,246.364|   Long   | 0.011|
|324 | 2020-01-27 | 2020-01-29 | SEDG  |      96.250|      86.625|       0.000|     102.520|  Yes   |   5,583.963|   Long   | 0.190|
|325 | 2020-01-29 | 2020-02-05 | VRNS  |      27.970|      25.173|       0.000|      28.882|  Yes   |   5,764.425|   Long   | 0.028|
|326 | 2020-02-03 | 2020-02-05 | NTES  |      65.900|      59.310|       0.000|      67.490|  Yes   |   5,901.781|   Long   | 0.080|
|327 | 2020-02-07 | 2020-02-21 |  APA  |      28.110|      25.299|       0.000|      28.398|  Yes   |   5,960.828|   Long   | 0.002|
|328 | 2020-02-11 | 2020-02-14 |  ON   |      21.400|      19.260|       0.000|      21.437|  Yes   |   5,969.642|   Long   | 0.003|
|329 | 2020-02-13 | 2020-02-21 |  APA  |      27.920|      25.128|       0.000|      28.377|  Yes   |   6,065.865|   Long   | 0.023|
|330 | 2020-02-17 | 2020-02-27 |  TER  |      67.390|      60.651|       0.000|      60.523|   No   |   5,446.830|   Long   | 0.128|
|331 | 2020-02-19 | 2020-02-21 |  STX  |      53.950|      48.555|       0.000|      53.960|  Yes   |   5,446.805|   Long   | 0.080|
|332 | 2020-02-21 | 2020-02-27 |  STX  |      54.040|      48.636|       0.000|      48.612|   No   |   4,903.023|   Long   | 0.024|
|333 | 2020-02-24 | 2020-03-05 |  EA   |     107.030|      96.327|       0.000|     110.177|  Yes   |   5,043.657|   Long   | 0.033|
|334 | 2020-02-28 | 2020-03-03 |  ZEC  |      50.630|      45.567|       0.000|      50.886|  Yes   |   5,068.047|   Long   | 0.014|
|335 | 2020-03-02 | 2020-03-09 |  MKR  |     571.860|     514.674|       0.000|     514.627|   No   |   4,609.181|   Long   | 0.047|
|336 | 2020-03-06 | 2020-03-12 | ODFL  |      66.150|      59.535|       0.000|      59.528|   No   |   4,151.275|   Long   | 0.007|
|337 | 2020-03-09 | 2020-03-11 | LRCX  |      26.760|      24.084|       0.000|      27.635|  Yes   |   4,285.925|   Long   | 0.025|
|338 | 2020-03-11 | 2020-03-12 | NVDA  |       6.160|       5.544|       0.000|       5.542|   No   |   3,852.999|   Long   | 0.002|
|339 | 2020-03-13 | 2020-03-16 | PLUG  |       3.380|       3.042|       0.000|       3.029|   No   |   3,447.434|   Long   | 0.013|
|340 | 2020-03-17 | 2020-03-23 | AAPL  |      63.220|      56.898|       0.000|      56.881|   No   |   3,104.124|   Long   | 0.017|
|341 | 2020-03-20 | 2020-03-25 |  AMD  |      39.610|      35.649|       0.000|      44.615|  Yes   |   3,493.553|   Long   | 0.015|
|342 | 2020-03-23 | 2020-03-25 | NVDA  |       5.320|       4.788|       0.000|       6.139|  Yes   |   4,027.673|   Long   | 0.001|
|343 | 2020-03-27 | 2020-03-31 | GILD  |      72.850|      65.565|       0.000|      74.622|  Yes   |   4,124.144|   Long   | 0.138|
|344 | 2020-04-02 | 2020-04-07 | PLUG  |       3.400|       3.060|       0.000|       3.649|  Yes   |   4,419.304|   Long   | 0.001|
|345 | 2020-04-09 | 2020-04-15 | GILD  |      73.510|      66.159|       0.000|      74.540|  Yes   |   4,480.082|   Long   | 0.090|
|346 | 2020-04-13 | 2020-04-20 | GILD  |      75.280|      67.752|       0.000|      81.229|  Yes   |   4,830.061|   Long   | 0.031|
|347 | 2020-04-15 | 2020-04-20 | GILD  |      74.630|      67.167|       0.000|      81.236|  Yes   |   5,251.821|   Long   | 0.024|
|348 | 2020-04-20 | 2020-04-26 | DASH  |      75.060|      67.554|       0.000|      83.921|  Yes   |   5,862.235|   Long   | 0.009|
|349 | 2020-04-23 | 2020-04-27 | LRCX  |      26.400|      23.760|       0.000|      26.424|  Yes   |   5,866.473|   Long   | 0.016|
|350 | 2020-04-27 | 2020-04-30 |  QNT  |       5.000|       4.500|       0.000|       5.187|  Yes   |   6,079.408|   Long   | 0.013|
|351 | 2020-04-29 | 2020-05-11 | TMUS  |      89.310|      80.379|       0.000|      96.640|  Yes   |   6,576.880|   Long   | 0.080|
|352 | 2020-05-04 | 2020-05-12 | INTC  |      57.990|      52.191|       0.000|      58.359|  Yes   |   6,617.591|   Long   | 0.031|
|353 | 2020-05-06 | 2020-05-19 | FOLD  |      11.860|      10.674|       0.000|      12.240|  Yes   |   6,826.196|   Long   | 0.020|
|354 | 2020-05-11 | 2020-05-18 |  FIL  |       5.000|       4.500|       0.000|       5.393|  Yes   |   7,356.566|   Long   | 0.043|
|355 | 2020-05-13 | 2020-05-19 | AKAM  |      95.370|      85.833|       0.000|      97.232|  Yes   |   7,498.974|   Long   | 0.068|
|356 | 2020-05-18 | 2020-06-03 |  SNY  |      47.640|      42.876|       0.000|      49.530|  Yes   |   7,794.677|   Long   | 0.050|
|357 | 2020-05-20 | 2020-05-27 | DXCM  |      99.990|      89.991|       0.000|      89.836|   No   |   7,011.799|   Long   | 0.155|
|358 | 2020-05-22 | 2020-05-27 | NTES  |      74.450|      67.005|       0.000|      75.321|  Yes   |   7,092.663|   Long   | 0.099|
|359 | 2020-05-26 | 2020-06-03 | NFLX  |     414.770|     373.293|       0.000|     421.828|  Yes   |   7,211.653|   Long   | 0.142|
|360 | 2020-05-29 | 2020-06-03 | META  |     225.090|     202.581|       0.000|     230.035|  Yes   |   7,368.879|   Long   | 0.125|
|361 | 2020-06-01 | 2020-06-09 |  OPK  |       2.420|       2.178|       0.000|       2.640|  Yes   |   8,022.672|   Long   | 0.000|
|362 | 2020-06-04 | 2020-06-08 |  AMD  |      52.630|      47.367|       0.000|      52.951|  Yes   |   8,070.418|   Long   | 0.019|
|363 | 2020-06-08 | 2020-06-11 |  EA   |     119.510|     107.559|       0.000|     122.196|  Yes   |   8,249.356|   Long   | 0.224|
|364 | 2020-06-12 | 2020-06-17 | UNIT  |       8.620|       7.758|       0.000|       8.999|  Yes   |   8,607.685|   Long   | 0.001|
|365 | 2020-06-15 | 2020-07-20 |  CSX  |      23.380|      21.042|       0.000|      23.831|  Yes   |   8,771.756|   Long   | 0.019|
|366 | 2020-06-19 | 2020-07-10 |  ON   |      19.390|      17.451|       0.000|      20.485|  Yes   |   9,264.341|   Long   | 0.005|
|367 | 2020-06-22 | 2020-06-29 | CSCO  |      45.160|      40.644|       0.000|      46.125|  Yes   |   9,461.162|   Long   | 0.025|
|368 | 2020-06-26 | 2020-07-07 | MTSI  |      31.550|      28.395|       0.000|      34.605|  Yes   |  10,373.008|   Long   | 0.195|
|369 | 2020-06-29 | 2020-07-14 | MNKD  |       1.810|       1.629|       0.000|       1.623|   No   |   9,274.383|   Long   | 0.006|
|370 | 2020-07-01 | 2020-07-05 |  OMG  |       1.470|       1.323|       0.000|       1.488|  Yes   |   9,354.517|   Long   | 0.001|
|371 | 2020-07-06 | 2020-07-13 | MTCH  |      94.700|      85.230|       0.000|      96.671|  Yes   |   9,546.713|   Long   | 0.249|
|372 | 2020-07-08 | 2020-07-10 | CSCO  |      45.810|      41.229|       0.000|      46.658|  Yes   |   9,721.988|   Long   | 0.002|
|373 | 2020-07-13 | 2020-07-15 | TMUS  |     104.520|      94.068|       0.000|     104.875|  Yes   |   9,753.959|   Long   | 0.045|
|374 | 2020-07-17 | 2020-08-07 | CYTK  |      23.980|      21.582|       0.000|      21.524|   No   |   8,754.960|   Long   | 0.058|
|375 | 2020-07-21 | 2020-07-24 | CLNE  |       2.460|       2.214|       0.000|       2.487|  Yes   |   8,832.169|   Long   | 0.003|
|376 | 2020-07-24 | 2020-07-28 |  ADI  |     112.210|     100.989|       0.000|     115.426|  Yes   |   9,081.991|   Long   | 0.004|
|377 | 2020-07-27 | 2020-07-29 | ATOM  |       3.589|       3.230|       0.000|       3.640|  Yes   |   9,198.763|   Long   | 0.000|
|378 | 2020-07-30 | 2020-08-05 |  MCD  |     195.410|     175.869|       0.000|     199.171|  Yes   |   9,374.526|   Long   | 0.089|
|379 | 2020-08-03 | 2020-08-06 |  LIN  |     244.310|     219.879|       0.000|     246.494|  Yes   |   9,456.523|   Long   | 0.166|
|380 | 2020-08-07 | 2020-08-13 | ERIC  |      11.630|      10.467|       0.000|      11.875|  Yes   |   9,651.980|   Long   | 0.005|
|381 | 2020-08-11 | 2020-08-18 |  OPK  |       4.970|       4.473|       0.000|       5.006|  Yes   |   9,712.863|   Long   | 0.004|
|382 | 2020-08-13 | 2020-08-17 | NFLX  |     481.330|     433.197|       0.000|     481.895|  Yes   |   9,723.168|   Long   | 0.455|
|383 | 2020-08-17 | 2020-08-19 | ANGI  |      14.060|      12.654|       0.000|      14.092|  Yes   |   9,742.050|   Long   | 0.008|
|384 | 2020-08-19 | 2020-08-24 |  ZEC  |      77.120|      69.408|       0.000|      80.789|  Yes   |  10,203.297|   Long   | 0.001|
|385 | 2020-08-21 | 2020-08-28 | DVAX  |       6.490|       5.841|       0.000|       5.815|   No   |   9,134.993|   Long   | 0.026|
|386 | 2020-08-25 | 2020-09-02 |  MKR  |     641.200|     577.080|       0.000|     658.104|  Yes   |   9,370.642|   Long   | 1.386|
|387 | 2020-08-27 | 2020-09-16 | EBAY  |      56.310|      50.679|       0.000|      50.661|   No   |   8,431.904|   Long   | 0.018|
